""31c6332d-2068-4dd4-aa4b-81282ef0ab52""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""92b3db2f-2f9e-450e-b3e8-1d1876970b55""|1|""|"" ""
""2b6325ae-4fac-404e-8dbf-db8ba467f677""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""1e0a91af-5297-455d-b474-1464faa7bbbf""|1|""iris_stations_1444380995.jpg""|"" ""
""7b809647-3fbf-49bd-9f65-9f2420f70dbb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""1e0a91af-5297-455d-b474-1464faa7bbbf""|2|""iris_stations_1444381004.jpg""|"" ""
""cc11f021-8b62-4a2c-bf6c-6ea14a935c26""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4ecd1a16-47ce-4206-b897-20f6eed31222""|1|""|"" ""
""dd3843aa-2a5f-4c0b-bf6b-e999c1582788""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""0085fb7e-cf05-4807-92e4-9d95be79791a""|1|""|"" ""
""e3777e49-7faf-4578-b79a-5a7f9a71d633""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e2a555fe-c837-48ad-b11b-6adb8883de4c""|1|""|"" ""
""0a62f4aa-b258-458b-bc9f-882a385e6da6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bd68ad4a-4b5d-4353-bef3-bc4e50b95b3a""|1|""iris_stations_1445735445.jpg""|"" ""
""568ab00e-0bdf-4314-b946-ea694c92fc9b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ab778b13-328b-4632-a4ca-26273d0640e9""|1|""|"" ""
""1d145b32-1305-4992-8149-cbff24112898""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""40deb95d-c529-400d-9d8d-21d0b4eb510b""|1|""iris_stations_1444379408.jpg""|"" ""
""dca88422-6a4b-470e-afa1-6cfa79d98d35""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5a0b73e3-e9f6-4d50-8a5a-e46bfe6bebf6""|1|""iris_stations_1443931185.jpg""|"" ""
""e528dd79-839e-4f8a-8069-2fe8b7ba9cd4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5a0b73e3-e9f6-4d50-8a5a-e46bfe6bebf6""|2|""iris_stations_1443931196.jpg""|"" ""
""6c6b6823-7f74-428b-9149-878b9b63c631""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5a0b73e3-e9f6-4d50-8a5a-e46bfe6bebf6""|3|""iris_stations_1443931204.jpg""|"" ""
""fb55df16-6c50-4263-9465-d029feb24a62""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3d5de5dd-9fec-4aa4-be40-3e02bc140d37""|1|""|"" ""
""9ca97544-3e9f-4ee0-b821-c9ac9beae6b0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""257201ff-2016-4e4e-aaad-efa940ea1a58""|1|""iris_stations_1443163157.jpg""|"" ""
""b7e57f55-5f43-4f76-abdb-699c07c716d9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""257201ff-2016-4e4e-aaad-efa940ea1a58""|2|""iris_stations_1443773625.JPG""|"" ""
""4a016241-627e-480a-b3d3-b32c6cfe3a27""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6284f5b5-21cb-489a-8cc2-a190f350f937""|1|""|"" ""
""8d81b025-4cb9-4e0d-83de-f7d75f731457""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4889ea01-622c-4ac4-85a9-653a089863f7""|1|""iris_stations_1444375406.jpg""|"" ""
""adcf0dd5-9434-407a-bbe7-b82d5a6f9740""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4889ea01-622c-4ac4-85a9-653a089863f7""|2|""iris_stations_1444375417.jpg""|"" ""
""55de73f0-d003-4fcf-a16e-6e3abf088eb3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4889ea01-622c-4ac4-85a9-653a089863f7""|3|""iris_stations_1444375423.jpg""|"" ""
""4efa1272-c9f9-4884-a35c-c00d0b0c59b0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f4375181-95e5-406e-9d54-e7e17d90be05""|1|""|"" ""
""4a78cee4-1ad7-49b9-9da1-85de683e4ddc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""005d03a9-f84d-403b-8164-9a658595301d""|1|""|"" ""
""6ec99ad1-fe26-4034-8c29-fab6901c08d7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4824da50-91c3-408a-ac4e-62c595921c62""|1|""iris_stations_1443166884.jpg""|"" ""
""ac780109-0ce6-40f0-b495-76a7ad40ff0d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4824da50-91c3-408a-ac4e-62c595921c62""|2|""iris_stations_1443773672.jpg""|"" ""
""9a1875b8-25c2-44cb-af06-540098e32ec0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4eed837d-f48c-45ba-8a6a-af6049c8eac3""|1|""iris_stations_1443776018.JPG""|"" ""
""6489d3a8-5e38-49c0-b267-2c55f7e8a1b7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4eed837d-f48c-45ba-8a6a-af6049c8eac3""|2|""iris_stations_1443776024.JPG""|"" ""
""f956b533-ef53-4082-aab8-fea870a64a36""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4eed837d-f48c-45ba-8a6a-af6049c8eac3""|3|""iris_stations_1444277883.jpg""|"" ""
""95e9f40d-dcaa-402c-b355-0e979bc9b084""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""b981daeb-d175-4e88-b65a-fd5edb05dcfe""|1|""iris_stations_1442553272.jpg""|"" ""
""9ee94c3c-b6c4-406f-9419-d6bda9376a09""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""209f49c5-fa21-4996-876c-d049810dd071""|1|""|"" ""
""66bfe0a4-4c5c-41d5-93c0-1daf28799383""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8cb549bb-7df2-4d62-9f05-fc2422d7a4db""|1|""iris_stations_1445735085.jpg""|"" ""
""e3d097f2-30c1-43b1-a701-1385ec6b167b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8cb549bb-7df2-4d62-9f05-fc2422d7a4db""|2|""iris_stations_1445735093.jpg""|"" ""
""679a542e-fb52-48cd-9071-5037282a01f2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8cb549bb-7df2-4d62-9f05-fc2422d7a4db""|3|""iris_stations_1445735104.jpg""|"" ""
""1e7a5fc8-b04b-44dc-b1e0-fb24d44280c4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8cb549bb-7df2-4d62-9f05-fc2422d7a4db""|4|""iris_stations_1445735130.jpg""|"" ""
""14f8db85-90f4-430a-ba18-1c631de33d1c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""efa9ca8d-1c38-4d8b-ab7a-4439baf94c12""|1|""iris_stations_1444536547.JPG""|"" ""
""b3ae2d67-888c-41ff-b972-db29646783b6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9dd5b06f-d4bb-4efa-894b-9e404901a034""|1|""|"" ""
""a940cd86-9235-4499-9004-893e1be42988""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e1883ed4-4367-4af1-a163-b126c333c428""|1|""|"" ""
""e413d5ea-09f9-4fdc-a593-30e0574bbf14""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ca257d28-6724-44e6-9de3-4ee5ef2bc9af""|1|""|"" ""
""cb1bc221-a421-48c8-9154-8aaa151c6c98""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""74e5037d-e8ee-4943-8483-a8ce92a76c33""|1|""|"" ""
""028214c2-cda4-4a9e-9277-89ef4d40f2ee""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""48af2e74-6ba7-460c-b985-e802b8ddc536""|1|""|"" ""
""5979bc62-73c5-47b4-810a-b0410e0259cd""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""261b5284-9aea-4aee-b992-2da98badace2""|1|""|"" ""
""0563ddee-c2bc-4b87-9795-3f686f925bf0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f812805c-8253-4735-b7fe-6ab53e82f3fb""|1|""|"" ""
""8ae5514b-64b8-459e-a005-f9d7cd2a4f33""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3a92c87a-25c8-48e6-9c1a-3caee73b8da1""|1|""iris_stations_1443169274.jpg""|"" ""
""db1542aa-b518-4940-9796-daa4b2e8cad2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3a92c87a-25c8-48e6-9c1a-3caee73b8da1""|2|""iris_stations_1443169305.jpg""|"" ""
""a4770d52-e427-4363-b9d9-53989314cdd6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e08d280f-0817-437e-b45c-d41ae5c76f43""|1|""|"" ""
""254c7536-446c-48e3-974f-d6337d18ebc2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""113187c2-1f9f-4c74-9b49-4c9ea26574a7""|1|""|"" ""
""f7238594-c109-44cd-96f5-410ae23c2d1c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""007e9230-2a37-4170-922c-5dd318cf6bfd""|1|""|"" ""
""98e00049-9a5d-4910-9f06-70ab4bdd40f7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9923f475-74fb-499e-99e7-fd069b8657bb""|1|""|"" ""
""5d6f4cf1-2306-4c0e-af3c-bdcb3f567689""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7d3d80d2-eaab-4b40-a308-d8a6af48aacf""|1|""iris_stations_1447399678.jpg""|"" ""
""28eec1fb-053e-46d3-8cda-f8f543da378d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""7d3d80d2-eaab-4b40-a308-d8a6af48aacf""|2|""iris_stations_1447399950.jpg""|"" ""
""21bfe29c-7fa4-4120-971f-cf2bf9eafabc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""6ae4ccda-d005-4a52-b3df-d5fa6c59aa2c""|1|""|"" ""
""435d3372-ea5d-4452-ac8e-55afcc5c60e0""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""918e212a-362c-4b28-9659-413dd0ef047d""|1|""iris_stations_1444278325.jpg""|"" ""
""d09e210a-a4f2-439b-9222-8aa6cce24f51""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""918e212a-362c-4b28-9659-413dd0ef047d""|2|""iris_stations_1444278344.jpg""|"" ""
""c64051b8-d7a9-4380-9237-4427bc71acc9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea1830b2-02f6-4406-8dea-e555a1964c94""|1|""Rotorua 6_1441099524.png""|"" ""
""73e4f34e-7198-479c-9706-dfbecbd2b2b8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea1830b2-02f6-4406-8dea-e555a1964c94""|2|""Rotorua 5_1441099535.png""|"" ""
""c982f3f8-6ce7-4315-bebb-6443989ace4d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea1830b2-02f6-4406-8dea-e555a1964c94""|3|""Rotorua 4_1441099542.png""|"" ""
""fc605ad4-fdf9-4917-a86b-9ea31bb7509c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ea1830b2-02f6-4406-8dea-e555a1964c94""|4|""Rotorua_1441099554.png""|"" ""
""00ffa67a-241e-469a-911d-4ba59abccc31""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""438bb4fe-ae45-4a38-b516-e1946e786df0""|1|""iris_stations_1445925912.jpg""|"" ""
""2c2b9b9a-de4e-4295-ae9c-4e3668ebd091""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""438bb4fe-ae45-4a38-b516-e1946e786df0""|2|""iris_stations_1445925920.jpg""|"" ""
""49b796d7-34c6-45c7-a1d1-4c1b274dd3a5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""438bb4fe-ae45-4a38-b516-e1946e786df0""|3|""iris_stations_1445925924.jpg""|"" ""
""00426fcb-a9cf-4981-9af9-2d8b3517d2d9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3baeb0d7-cc5c-4292-b51f-a0d8ad027378""|1|""|"" ""
""dfe3a226-5788-4697-a374-ba106edc824d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""a420009a-9dbd-45f5-8567-fb96f05579fc""|1|""|"" ""
""ff3cc258-02f7-4b29-8312-884efccd94f8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3fc5443e-4903-4765-b322-2bc4e4bc536b""|1|""|"" ""
""9630731f-69ed-4b51-9f42-6d068c7a3242""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""d9c523eb-e917-45d7-9e8f-da36d1bcf784""|1|""|"" ""
""98f143b2-b0a6-4405-8470-8a7a26a47dd5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9e8f1b8b-4241-4fe5-b2ed-7af6e6c2f06d""|1|""|"" ""
""d4d11c9b-4c75-410d-b5c6-f29359621463""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""63571dfb-6006-4230-805d-1ef5008a1c1b""|1|""|"" ""
""b1bba2b2-49ef-4fd0-a51e-3337af0f9e2e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""4c1b01ca-ac57-45c1-bf77-11517d415a93""|1|""|"" ""
""b2a7a351-20b2-4e86-bc5f-34417c12d5f7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5dae9187-f903-4703-b2ac-a337f9be91de""|1|""|"" ""
""90c5375d-c5e6-4d5e-8eb2-503d806b0948""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3fbae757-88d4-4152-9cec-6ddc74d7e346""|1|""iris_stations_1444278739.jpg""|"" ""
""bb6fce0b-0210-4074-8df4-7f5a1b8c16e9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3fbae757-88d4-4152-9cec-6ddc74d7e346""|2|""iris_stations_1444278757.jpg""|"" ""
""67d2fe70-44e9-4778-a077-ca9bf0aa3091""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9831d562-7456-46f1-aba4-24d81cea80ce""|1|""|"" ""
""5c256a79-9bca-486f-af6d-b50f488dd05e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e8da361e-cada-4efb-9187-6cd46bac40b3""|1|""iris_stations_1445930628.jpg""|"" ""
""caf1515c-b0cb-427d-84fc-8000cf06a91b""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e8da361e-cada-4efb-9187-6cd46bac40b3""|2|""iris_stations_1445930637.jpg""|"" ""
""824d04b3-cfd8-4ecc-babd-9f01d0491b93""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""a8b7fdbd-edc3-48c7-9e28-09c71b418e0a""|1|""|"" ""
""72fb2c0a-cabb-4d49-bc1d-57c25d683956""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""02829de1-f913-46ee-a13c-63e03f4dae79""|1|""|"" ""
""449d0922-529d-41e0-b242-62e5f6c5e684""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""e10db84e-4573-41fc-a944-770ae9e9bcbe""|1|""iris_stations_1445735632.jpg""|"" ""
""9c6aef08-eda6-46cb-ab5a-468c741d66df""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""12b44133-47f3-48fa-8ec7-d7556f8c474b""|1|""|"" ""
""cbe118df-d9a9-41b1-a4d1-2059ce2e72c6""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""9fb745c0-05fb-42b6-ad03-24523bfeb9a0""|1|""|"" ""
""bcb3d066-7382-4a6d-8a68-3b4be81a2f5d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""628b0cd8-8af2-4f2e-a376-4bdee1f9592d""|1|""|"" ""
""d1b3f986-d95a-4229-9a3e-ebf3263b00d1""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""a3ad3b61-4ab6-4a18-90c8-8450b1356d54""|1|""|"" ""
""87eba7dc-cb29-41da-9d83-86ab07f6f2ae""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""cf1cf865-d256-4aa4-bac4-852300809677""|1|""|"" ""
""6d998c1b-8421-4c87-8790-78b6c9cd39c5""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""8ffbe09d-da47-489d-b936-3de36a9b1768""|1|""|"" ""
""34a87fe1-72b5-47b5-be9f-d1aed817734a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""02fe0c24-b9a2-49d6-bb36-c191e0c1ac33""|1|""|"" ""
""546251a5-a8e8-450e-8d20-58faf0f1bd95""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c6ca0edd-b297-40a7-aa4a-e0016837c4c6""|1|""iris_stations_1444280935.jpg""|"" ""
""6ef8cc5b-f7d6-44e6-a284-b66fb37f0990""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""73da8aa1-7ec8-4f15-b0b0-cfa7bd2d141c""|1|""|"" ""
""f3edb2e5-c7a4-41a1-b0a6-05296539e57d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""cd15500a-d91d-454f-9f61-e8bbc8cbdf97""|1|""|"" ""
""7b4a7003-1a6c-4e15-a2b6-c31f35d6fe72""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3329bb8a-b63b-4247-b181-46467d9ccc22""|1|""|"" ""
""7081ba22-1bdf-409e-81a4-89bcd139ec3d""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""d2130c5d-2e95-44c7-9748-c9de52312361""|1|""|"" ""
""a0298c82-e1f3-4280-aefd-53f1c5e0db5a""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5ccfa01c-2104-4078-bafb-7f27b9cad9d7""|1|""|"" ""
""60dc30d2-f08d-4394-ad38-68bed053a2e2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""1de47d23-9275-44ed-a059-db5a5d016726""|1|""iris_stations_1443172800.jpg""|"" ""
""398bf577-9570-4284-8a7d-b7817837e99e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""cf72c3e1-1ad8-48e1-b935-c81add9bb725""|1|""iris_stations_1444289216.jpg""|"" ""
""0cbf6803-327c-43f8-b52f-7bf30e257404""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""cf72c3e1-1ad8-48e1-b935-c81add9bb725""|2|""iris_stations_1444289462.jpg""|"" ""
""73ca1d88-de25-45ce-a254-152396cb3046""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""bdaef28c-f89c-408a-8f39-561ac9895014""|1|""|"" ""
""703cf035-1b0f-4046-a82b-3e941b05ec15""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""c6bb5654-91c6-4108-b523-c74e0a1c920b""|1|""|"" ""
""fab67d74-6188-4d47-aa94-30c96321acfc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""007f65b9-588f-4e67-b154-6436e48b029a""|1|""|"" ""
""58f7233f-5401-4edd-b765-93872aa78f92""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""1cbde3b5-3a24-4990-8f28-a245be400185""|1|""|"" ""
""e5fbc30f-caf2-4814-a2a7-ed220162bbb3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""87745458-ae07-4483-97ef-e076cf7c1a14""|1|""|"" ""
""c4b41d24-17a0-4de2-8082-795d9dfb5c26""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ca8c4b05-23f4-4931-bcf8-96cdfa4edad6""|1|""|"" ""
""460fe72e-34c3-438a-813b-c6e6253b5bf2""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""903a167c-a521-469a-88a7-aba5f5cbb368""|1|""iris_stations_1444283161.jpg""|"" ""
""da0b0cae-0a0e-40f5-8dd8-f4da5813dfe9""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""510249cc-3446-42b3-bc66-bba7a808c70c""|1|""iris_stations_1444282913.jpg""|"" ""
""0d0cf911-d5e2-4297-928e-cd54a8f6e5dc""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""510249cc-3446-42b3-bc66-bba7a808c70c""|2|""iris_stations_1444282921.jpg""|"" ""
""33dc6e16-0693-450c-bba9-d6e43530beb3""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""510249cc-3446-42b3-bc66-bba7a808c70c""|3|""iris_stations_1444282928.jpg""|"" ""
""4d2161e9-98be-4f2d-ae6d-39322432c0bb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ad9f8770-95c1-47eb-9fd2-ca68ab7281f0""|1|""iris_stations_1444281318.jpg""|"" ""
""0d195e2e-2d97-4514-8ddd-adf9a5744d31""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ad9f8770-95c1-47eb-9fd2-ca68ab7281f0""|2|""iris_stations_1444281328.jpg""|"" ""
""7f5179b6-5e0f-4ac8-bdeb-a99b4a2390bb""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""ba31b8a7-ebf8-462f-9283-980ea9125733""|1|""|"" ""
""99146e29-a12b-4a1d-b59a-ffc12c137b68""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""5db6ad1f-a674-4e7c-9d1a-fc05b260507c""|1|""|"" ""
""b0dc1929-bd78-4dbe-af96-4dc83e749c7c""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""368d2002-58f3-457c-971a-142b90b3a18f""|1|""iris_stations_1444281222.jpg""|"" ""
""a3113a48-fbeb-4f0e-87e8-c45bcebca9c8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""368d2002-58f3-457c-971a-142b90b3a18f""|2|""iris_stations_1444281237.jpg""|"" ""
""652510b7-4884-4e4a-a3eb-2da4f6b54bca""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""afe17b77-e4cc-402b-b4f1-39817da1fe4a""|1|""|"" ""
""0ea96b0d-88eb-416c-a9d3-35b48222c9a7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f01e036a-0e6e-4aaa-ad04-11dd080bed9d""|1|""iris_stations_1444282017.jpg""|"" ""
""514bf9cd-3121-41a6-84f6-f39a2ab0fa37""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""f01e036a-0e6e-4aaa-ad04-11dd080bed9d""|2|""iris_stations_1444282073.jpg""|"" ""
""305f1e7c-a5f0-4e0a-904d-ca38789f79a7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""59745989-ad30-41ed-b26c-24c882debea3""|1|""|"" ""
""e4ea0509-23ef-49f9-ae2f-b952ccf8e18e""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3d36ce39-61af-4d00-b0c5-1d036a9dee62""|1|""iris_stations_1444282427.jpg""|"" ""
""9a164631-2768-4d7e-80a3-735c461ea5e7""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""3d36ce39-61af-4d00-b0c5-1d036a9dee62""|2|""iris_stations_1444282435.jpg""|"" ""
""4e77750b-7a55-40ad-8d39-3844947d1da8""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""421096be-999a-4f1f-a4fd-4106e3e5792e""|1|""|"" ""
""5aea493f-50eb-4cb6-b4ed-029f8f5df7c4""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""45a795ba-213a-4879-8219-c3baf3a70bbd""|1|""|"" ""
""c366a2bd-5adb-4cba-bc31-542f22cc98de""|""1970-01-01 00:00:00.000000 +00:00""|""1970-01-01 00:00:00.000000 +00:00""|""434f3453-bdf5-4f23-86c8-10e734297878""|1|""iris_stations_1444288939.jpg""|"" ""
